date,state,fips,cases,deaths
2021-01-17,NJ,34,627221,20439
2021-01-17,NM,35,163637,2934
2021-01-17,NY,36,1242818,40570
2021-01-17,NC,37,675272,8125
2021-01-17,ND,38,95886,1406
2021-01-17,MP,69,128,2
2021-01-17,OH,39,826754,10200
2021-01-17,OK,40,354979,2987
2021-01-17,OR,41,133205,1801
2021-01-17,PA,42,772747,19310
2021-01-17,PR,72,120996,1703
2021-01-17,RI,44,104443,2005
2021-01-17,SC,45,388184,6237
2021-01-17,SD,46,105544,1656
2021-01-17,TN,47,672292,8312
2021-01-17,TX,48,2127334,32747
2021-01-17,UT,49,323837,1493
2021-01-17,VT,50,10057,163
2021-01-17,VI,78,2260,24
2021-01-17,VA,51,439305,5729
2021-01-17,WA,53,293296,3971
2021-01-17,WV,54,108821,1776
2021-01-17,WI,55,568166,5907
2021-01-17,WY,56,49363,522
2021-01-18,AL,1,424028,6121
2021-01-18,AK,2,51785,220
2021-01-18,AZ,4,679282,11265
2021-01-18,AR,5,272263,4343
2021-01-18,CA,6,3032260,33742
2021-01-18,CO,8,378311,5462
2021-01-18,CT,9,230125,6670
2021-01-18,DE,10,70910,1016
2021-01-18,DC,11,34033,857
2021-01-18,FL,12,1579273,24273
2021-01-18,GA,13,796307,11967
2021-01-18,GU,66,8454,129
2021-01-18,HI,15,24424,319
2021-01-18,ID,16,155641,1609
2021-01-18,IL,17,1074719,20119
2021-01-18,IN,18,595760,9340
2021-01-18,IA,19,306082,4324
2021-01-18,KS,20,262519,3525
2021-01-18,KY,21,331982,3462
2021-01-18,LA,22,369951,8253
2021-01-18,ME,23,33876,514
2021-01-18,MD,24,328417,6596
2021-01-18,MA,25,473441,13705
2021-01-18,MI,26,583846,14677
2021-01-18,MN,27,447417,6007
2021-01-18,MS,28,253932,5524
2021-01-18,MO,29,469352,6655
2021-01-18,MT,30,89584,1093
2021-01-18,NE,31,183228,1908
2021-01-18,NV,32,262880,3784
2021-01-18,NH,33,57864,933
2021-01-18,NJ,34,631074,20458
2021-01-18,NM,35,164263,2960
2021-01-18,NY,36,1256228,40753
2021-01-18,NC,37,676315,8131
2021-01-18,ND,38,95956,1406
2021-01-18,MP,69,128,2
2021-01-18,OH,39,831066,10281
2021-01-18,OK,40,356816,2994
2021-01-18,OR,41,133851,1811
2021-01-18,PA,42,776490,19390
2021-01-18,PR,72,121554,1703
2021-01-18,RI,44,104443,2005
2021-01-18,SC,45,391464,6248
2021-01-18,SD,46,105659,1667
2021-01-18,TN,47,674915,8350
2021-01-18,TX,48,2138574,32858
2021-01-18,UT,49,324919,1500
2021-01-18,VT,50,10220,163
2021-01-18,VI,78,2260,24
2021-01-18,VA,51,446550,5739
2021-01-18,WA,53,293739,3974
2021-01-18,WV,54,109809,1784
2021-01-18,WI,55,569335,5930
2021-01-18,WY,56,49708,522
2021-01-19,AL,1,426543,6126
2021-01-19,AK,2,51914,221
2021-01-19,AZ,4,686028,11266
2021-01-19,AR,5,273594,4386
2021-01-19,CA,6,3071361,34390
2021-01-19,CO,8,379999,5473
2021-01-19,CT,9,232219,6682
2021-01-19,DE,10,71311,1021
2021-01-19,DC,11,34259,861
2021-01-19,FL,12,1589089,24435
2021-01-19,GA,13,804508,12179
2021-01-19,GU,66,8484,129
2021-01-19,HI,15,24483,321
2021-01-19,ID,16,157069,1639
2021-01-19,IL,17,1079307,20154
2021-01-19,IN,18,598494,9466
2021-01-19,IA,19,307302,4332
2021-01-19,KS,20,262727,3526
2021-01-19,KY,21,334347,3489
2021-01-19,LA,22,372089,8324
2021-01-19,ME,23,34262,519
2021-01-19,MD,24,330390,6650
2021-01-19,MA,25,476526,13749
2021-01-19,MI,26,586204,14724
2021-01-19,MN,27,448336,6013
2021-01-19,MS,28,255125,5574
2021-01-19,MO,29,471743,6672
2021-01-19,MT,30,89952,1093
2021-01-19,NE,31,183687,1914
2021-01-19,NV,32,264236,3794
2021-01-19,NH,33,58709,938
2021-01-19,NJ,34,635701,20512
2021-01-19,NM,35,164954,2977
2021-01-19,NY,36,1268949,40933
2021-01-19,NC,37,684497,8196
2021-01-19,ND,38,96093,1408
2021-01-19,MP,69,129,2
2021-01-19,OH,39,836055,10336
2021-01-19,OK,40,358374,3037
2021-01-19,OR,41,134468,1816
2021-01-19,PA,42,783355,19467
2021-01-19,PR,72,121988,1703
2021-01-19,RI,44,107066,2045
2021-01-19,SC,45,394318,6259
2021-01-19,SD,46,105786,1667
2021-01-19,TN,47,677425,8391
2021-01-19,TX,48,2160456,33176
2021-01-19,UT,49,326221,1507
2021-01-19,VT,50,10321,163
2021-01-19,VI,78,2283,24
2021-01-19,VA,51,451076,5798
2021-01-19,WA,53,296519,4020
2021-01-19,WV,54,110820,1815
2021-01-19,WI,55,571268,5974
2021-01-19,WY,56,49922,550
2021-01-20,AL,1,429655,6283
2021-01-20,AK,2,52081,244
2021-01-20,AZ,4,693706,11564
2021-01-20,AR,5,276114,4441
2021-01-20,CA,6,3090690,35001
2021-01-20,CO,8,381414,5509
2021-01-20,CT,9,234134,6726
2021-01-20,DE,10,71775,1026
2021-01-20,DC,11,34403,863
2021-01-20,FL,12,1601003,24577
2021-01-20,GA,13,812454,12373
2021-01-20,GU,66,8484,129
2021-01-20,HI,15,24551,322
2021-01-20,ID,16,157745,1637
2021-01-20,IL,17,1084134,20285
2021-01-20,IN,18,601380,9529
2021-01-20,IA,19,308787,4394
2021-01-20,KS,20,266251,3584
2021-01-20,KY,21,337788,3540
2021-01-20,LA,22,374582,8383
2021-01-20,ME,23,34963,530
2021-01-20,MD,24,332558,6689
2021-01-20,MA,25,481040,13829
2021-01-20,MI,26,588616,14759
2021-01-20,MN,27,449560,6047
2021-01-20,MS,28,256827,5638
2021-01-20,MO,29,473912,6868
2021-01-20,MT,30,90349,1094
2021-01-20,NE,31,185656,1936
2021-01-20,NV,32,265241,3869
2021-01-20,NH,33,59437,950
2021-01-20,NJ,34,641140,20667
2021-01-20,NM,35,165835,3011
2021-01-20,NY,36,1280068,41148
2021-01-20,NC,37,693695,8267
2021-01-20,ND,38,96244,1409
2021-01-20,MP,69,129,2
2021-01-20,OH,39,842433,10409
2021-01-20,OK,40,360360,3085
2021-01-20,OR,41,135143,1841
2021-01-20,PA,42,789029,19868
2021-01-20,PR,72,122128,1717
2021-01-20,RI,44,107876,2058
2021-01-20,SC,45,399843,6328
2021-01-20,SD,46,106063,1667
2021-01-20,TN,47,681451,8477
2021-01-20,TX,48,2188485,33632
2021-01-20,UT,49,328380,1518
2021-01-20,VT,50,10471,165
2021-01-20,VI,78,2305,24
2021-01-20,VA,51,455591,5861
2021-01-20,WA,53,298487,4021
2021-01-20,WV,54,111677,1836
2021-01-20,WI,55,573119,6036
2021-01-20,WY,56,50124,550
2021-01-21,AL,1,432536,6379
2021-01-21,AK,2,52282,245
2021-01-21,AZ,4,703249,11813
2021-01-21,AR,5,279220,4496
2021-01-21,CA,6,3116266,35704
2021-01-21,CO,8,382918,5523
2021-01-21,CT,9,235796,6774
2021-01-21,DE,10,72523,1027
2021-01-21,DC,11,34612,864
2021-01-21,FL,12,1613876,24738
2021-01-21,GA,13,820513,12484
2021-01-21,GU,66,8497,129
2021-01-21,HI,15,24663,325
2021-01-21,ID,16,158400,1658
2021-01-21,IL,17,1089010,20423
2021-01-21,IN,18,605004,9593
2021-01-21,IA,19,310440,4445
2021-01-21,KS,20,266562,3575
2021-01-21,KY,21,341343,3584
2021-01-21,LA,22,378318,8442
2021-01-21,ME,23,35638,536
2021-01-21,MD,24,334725,6735
2021-01-21,MA,25,486180,13906
2021-01-21,MI,26,591203,14922
2021-01-21,MN,27,450830,6079
2021-01-21,MS,28,259117,5668
2021-01-21,MO,29,476262,6909
2021-01-21,MT,30,90742,1102
2021-01-21,NE,31,186472,1949
2021-01-21,NV,32,266656,3915
2021-01-21,NH,33,60294,962
2021-01-21,NJ,34,646188,20760
2021-01-21,NM,35,166823,3046
2021-01-21,NY,36,1293976,41348
2021-01-21,NC,37,699334,8397
2021-01-21,ND,38,96392,1422
2021-01-21,MP,69,129,2
2021-01-21,OH,39,849704,10518
2021-01-21,OK,40,363046,3140
2021-01-21,OR,41,135973,1850
2021-01-21,PA,42,794632,20128
2021-01-21,PR,72,122343,1732
2021-01-21,RI,44,108786,2076
2021-01-21,SC,45,404492,6373
2021-01-21,SD,46,106400,1673
2021-01-21,TN,47,685037,8606
2021-01-21,TX,48,2209995,34075
2021-01-21,UT,49,330469,1548
2021-01-21,VT,50,10580,168
2021-01-21,VI,78,2305,24
2021-01-21,VA,51,459604,5940
2021-01-21,WA,53,300420,4131
2021-01-21,WV,54,112617,1849
2021-01-21,WI,55,575688,6091
2021-01-21,WY,56,50424,550
2021-01-22,AL,1,436087,6486
2021-01-22,AK,2,52572,245
2021-01-22,AZ,4,710273,12014
2021-01-22,AR,5,281382,4549
2021-01-22,CA,6,3141303,36326
2021-01-22,CO,8,385153,5548
2021-01-22,CT,9,237815,6819
2021-01-22,DE,10,73233,1027
2021-01-22,DC,11,34905,867
2021-01-22,FL,12,1627595,25010
2021-01-22,GA,13,829023,12653
2021-01-22,GU,66,8516,129
2021-01-22,HI,15,24823,329
2021-01-22,ID,16,159000,1669
2021-01-22,IL,17,1095917,20535
2021-01-22,IN,18,608498,9642
2021-01-22,IA,19,311695,4478
2021-01-22,KS,20,269611,3598
2021-01-22,KY,21,344565,3626
2021-01-22,LA,22,380255,8483
2021-01-22,ME,23,36274,540
2021-01-22,MD,24,337129,6792
2021-01-22,MA,25,491452,13987
2021-01-22,MI,26,593726,14940
2021-01-22,MN,27,452336,6100
2021-01-22,MS,28,261167,5713
2021-01-22,MO,29,478517,6932
2021-01-22,MT,30,91145,1106
2021-01-22,NE,31,187496,1960
2021-01-22,NV,32,268357,3967
2021-01-22,NH,33,60951,971
2021-01-22,NJ,34,650388,20875
2021-01-22,NM,35,167731,3079
2021-01-22,NY,36,1309660,41530
2021-01-22,NC,37,708931,8511
2021-01-22,ND,38,96592,1428
2021-01-22,MP,69,129,2
2021-01-22,OH,39,853982,10599
2021-01-22,OK,40,365992,3187
2021-01-22,OR,41,136839,1874
2021-01-22,PA,42,799948,20322
2021-01-22,PR,72,122897,1761
2021-01-22,RI,44,109735,2083
2021-01-22,SC,45,409188,6404
2021-01-22,SD,46,106716,1684
2021-01-22,TN,47,688782,8695
2021-01-22,TX,48,2228301,34496
2021-01-22,UT,49,333118,1571
2021-01-22,VT,50,10759,169
2021-01-22,VI,78,2321,24
2021-01-22,VA,51,463751,6002
2021-01-22,WA,53,302546,4178
2021-01-22,WV,54,113615,1856
2021-01-22,WI,55,577991,6140
2021-01-22,WY,56,50583,571
2021-01-23,AL,1,439442,6657
2021-01-23,AK,2,52820,250
2021-01-23,AZ,4,717593,12170
2021-01-23,AR,5,282995,4563
2021-01-23,CA,6,3164286,36818
2021-01-23,CO,8,386432,5561
2021-01-23,CT,9,237815,6819
2021-01-23,DE,10,73915,1036
2021-01-23,DC,11,35077,870
2021-01-23,FL,12,1639906,25163
2021-01-23,GA,13,838057,12834
2021-01-23,GU,66,8516,129
2021-01-23,HI,15,24950,333
2021-01-23,ID,16,159406,1670
2021-01-23,IL,17,1101037,20645
2021-01-23,IN,18,611600,9693
2021-01-23,IA,19,312625,4486
2021-01-23,KS,20,269611,3598
2021-01-23,KY,21,348040,3657
2021-01-23,LA,22,380255,8483
2021-01-23,ME,23,36598,544
2021-01-23,MD,24,339482,6837
2021-01-23,MA,25,496093,14064
2021-01-23,MI,26,595320,15170
2021-01-23,MN,27,453876,6131
2021-01-23,MS,28,263023,5752
2021-01-23,MO,29,480183,6949
2021-01-23,MT,30,91448,1142
2021-01-23,NE,31,187974,1966
2021-01-23,NV,32,269928,4017
2021-01-23,NH,33,61576,981
2021-01-23,NJ,34,657536,20934
2021-01-23,NM,35,168579,3117
2021-01-23,NY,36,1323569,41694
2021-01-23,NC,37,715283,8623
2021-01-23,ND,38,96745,1436
2021-01-23,MP,69,129,2
2021-01-23,OH,39,859841,10680
2021-01-23,OK,40,370149,3231
2021-01-23,OR,41,137600,1882
2021-01-23,PA,42,805272,20526
2021-01-23,PR,72,123688,1771
2021-01-23,RI,44,109735,2083
2021-01-23,SC,45,413789,6479
2021-01-23,SD,46,106963,1696
2021-01-23,TN,47,692048,8736
2021-01-23,TX,48,2242145,34859
2021-01-23,UT,49,334889,1582
2021-01-23,VT,50,10908,170
2021-01-23,VI,78,2341,24
2021-01-23,VA,51,468655,6079
2021-01-23,WA,53,304107,4182
2021-01-23,WV,54,114752,1872
2021-01-23,WI,55,580003,6187
2021-01-23,WY,56,50583,571
2021-01-24,AL,1,441170,6660
2021-01-24,AK,2,52982,250
2021-01-24,AZ,4,722574,12238
2021-01-24,AR,5,284066,4606
2021-01-24,CA,6,3185936,37118
2021-01-24,CO,8,387960,5588
2021-01-24,CT,9,237815,6819
2021-01-24,DE,10,74575,1041
2021-01-24,DC,11,35301,872
2021-01-24,FL,12,1649441,25292
2021-01-24,GA,13,842798,12838
2021-01-24,GU,66,8516,129
2021-01-24,HI,15,25093,339
2021-01-24,ID,16,159581,1671
2021-01-24,IL,17,1104206,20680
2021-01-24,IN,18,614120,9716
2021-01-24,IA,19,313140,4487
2021-01-24,KS,20,269611,3598
2021-01-24,KY,21,349194,3687
2021-01-24,LA,22,383862,8565
2021-01-24,ME,23,36598,544
2021-01-24,MD,24,341666,6865
2021-01-24,MA,25,500037,14133
2021-01-24,MI,26,595354,15170
2021-01-24,MN,27,455057,6163
2021-01-24,MS,28,264219,5772
2021-01-24,MO,29,481970,6956
2021-01-24,MT,30,91662,1152
2021-01-24,NE,31,188241,1966
2021-01-24,NV,32,271029,4027
2021-01-24,NH,33,62337,987
2021-01-24,NJ,34,662808,20951
2021-01-24,NM,35,169205,3147
2021-01-24,NY,36,1335952,41889
2021-01-24,NC,37,720580,8739
2021-01-24,ND,38,96842,1436
2021-01-24,MP,69,129,2
2021-01-24,OH,39,864322,10711
2021-01-24,OK,40,373090,3279
2021-01-24,OR,41,138168,1885
2021-01-24,PA,42,808951,20609
2021-01-24,PR,72,124643,1773
2021-01-24,RI,44,109735,2083
2021-01-24,SC,45,418325,6547
2021-01-24,SD,46,107148,1705
2021-01-24,TN,47,694381,8776
2021-01-24,TX,48,2249959,35050
2021-01-24,UT,49,336405,1595
2021-01-24,VT,50,11033,170
2021-01-24,VI,78,2341,24
2021-01-24,VA,51,472447,6078
2021-01-24,WA,53,304523,4182
2021-01-24,WV,54,115307,1895
2021-01-24,WI,55,581377,6193
2021-01-24,WY,56,50898,571
2021-01-25,AL,1,443009,6662
2021-01-25,AK,2,53061,250
2021-01-25,AZ,4,728231,12239
2021-01-25,AR,5,284702,4650
2021-01-25,CA,6,3212839,37499
2021-01-25,CO,8,389227,5602
2021-01-25,CT,9,243632,6911
2021-01-25,DE,10,75191,1049
2021-01-25,DC,11,35505,879
2021-01-25,FL,12,1658161,25445
2021-01-25,GA,13,847036,12890
2021-01-25,GU,66,8523,130
2021-01-25,HI,15,25209,339
2021-01-25,ID,16,160182,1687
2021-01-25,IL,17,1107388,20744
2021-01-25,IN,18,616310,9728
2021-01-25,IA,19,313907,4488
2021-01-25,KS,20,272220,3622
2021-01-25,KY,21,351462,3730
2021-01-25,LA,22,385942,8590
2021-01-25,ME,23,37046,547
2021-01-25,MD,24,343353,6900
2021-01-25,MA,25,503688,14178
2021-01-25,MI,26,598449,15208
2021-01-25,MN,27,455851,6166
2021-01-25,MS,28,265146,5777
2021-01-25,MO,29,483906,6968
2021-01-25,MT,30,91905,1152
2021-01-25,NE,31,188850,1984
2021-01-25,NV,32,272019,4032
2021-01-25,NH,33,62768,990
2021-01-25,NJ,34,666951,20972
2021-01-25,NM,35,169696,3159
2021-01-25,NY,36,1347924,42090
2021-01-25,NC,37,725176,8777
2021-01-25,ND,38,96899,1436
2021-01-25,MP,69,129,2
2021-01-25,OH,39,868656,10768
2021-01-25,OK,40,374853,3293
2021-01-25,OR,41,138587,1892
2021-01-25,PA,42,813665,20664
2021-01-25,PR,72,125211,1778
2021-01-25,RI,44,111754,2110
2021-01-25,SC,45,421417,6552
2021-01-25,SD,46,107180,1705
2021-01-25,TN,47,695935,8887
2021-01-25,TX,48,2270391,35236
2021-01-25,UT,49,337269,1599
2021-01-25,VT,50,11165,171
2021-01-25,VI,78,2350,24
2021-01-25,VA,51,478619,6081
2021-01-25,WA,53,306489,4221
2021-01-25,WV,54,115839,1899
2021-01-25,WI,55,582477,6203
2021-01-25,WY,56,51062,571
2021-01-26,AL,1,445909,6896
2021-01-26,AK,2,53143,251
2021-01-26,AZ,4,734613,12489
2021-01-26,AR,5,287187,4690
2021-01-26,CA,6,3234462,38221
2021-01-26,CO,8,390662,5617
2021-01-26,CT,9,244899,6934
2021-01-26,DE,10,75490,1065
2021-01-26,DC,11,35700,888
2021-01-26,FL,12,1667755,25672
2021-01-26,GA,13,855488,13065
2021-01-26,GU,66,8535,130
2021-01-26,HI,15,25272,398
2021-01-26,ID,16,160727,1691
2021-01-26,IL,17,1111028,20853
2021-01-26,IN,18,618037,9807
2021-01-26,IA,19,315002,4492
2021-01-26,KS,20,272303,3625
2021-01-26,KY,21,354191,3769
2021-01-26,LA,22,388562,8621
2021-01-26,ME,23,37708,558
2021-01-26,MD,24,344839,6963
2021-01-26,MA,25,506183,14220
2021-01-26,MI,26,600857,15294
2021-01-26,MN,27,456558,6174
2021-01-26,MS,28,266598,5852
2021-01-26,MO,29,485533,7082
2021-01-26,MT,30,92249,1186
2021-01-26,NE,31,189151,1997
2021-01-26,NV,32,272942,4092
2021-01-26,NH,33,63172,994
2021-01-26,NJ,34,671727,21105
2021-01-26,NM,35,170296,3173
2021-01-26,NY,36,1358964,42273
2021-01-26,NC,37,730707,8839
2021-01-26,ND,38,97031,1440
2021-01-26,MP,69,131,2
2021-01-26,OH,39,872918,10856
2021-01-26,OK,40,376424,3323
2021-01-26,OR,41,139355,1909
2021-01-26,PA,42,818330,20883
2021-01-26,PR,72,125684,1783
2021-01-26,RI,44,112396,2126
2021-01-26,SC,45,423667,6578
2021-01-26,SD,46,107380,1705
2021-01-26,TN,47,699570,9078
2021-01-26,TX,48,2291007,35544
2021-01-26,UT,49,338675,1614
2021-01-26,VT,50,11285,171
2021-01-26,VI,78,2373,24
2021-01-26,VA,51,483326,6174
2021-01-26,WA,53,307880,4245
2021-01-26,WV,54,116978,1928
2021-01-26,WI,55,584041,6268
2021-01-26,WY,56,51152,596
2021-01-27,AL,1,449086,7172
2021-01-27,AK,2,53322,252
2021-01-27,AZ,4,740599,12668
2021-01-27,AR,5,288964,4742
2021-01-27,CA,6,3253095,38927
2021-01-27,CO,8,392448,5648
2021-01-27,CT,9,247339,6976
2021-01-27,DE,10,75832,1072
2021-01-27,DC,11,35865,895
2021-01-27,FL,12,1676163,25832
2021-01-27,GA,13,861830,13222
2021-01-27,GU,66,8537,130
2021-01-27,HI,15,25366,401
2021-01-27,ID,16,161369,1716
2021-01-27,IL,17,1114798,20950
2021-01-27,IN,18,620275,9845
2021-01-27,IA,19,316114,4500
2021-01-27,KS,20,275468,3718
2021-01-27,KY,21,356837,3805
2021-01-27,LA,22,392416,8688
2021-01-27,ME,23,38170,562
2021-01-27,MD,24,346734,6996
2021-01-27,MA,25,509503,14304
2021-01-27,MI,26,602896,15303
2021-01-27,MN,27,457385,6192
2021-01-27,MS,28,268672,5917
2021-01-27,MO,29,487273,7118
2021-01-27,MT,30,92619,1202
2021-01-27,NE,31,189847,2010
2021-01-27,NV,32,274042,4139
2021-01-27,NH,33,63563,1006
2021-01-27,NJ,34,676537,21234
2021-01-27,NM,35,171047,3200
2021-01-27,NY,36,1369329,42434
2021-01-27,NC,37,735542,8959
2021-01-27,ND,38,97185,1441
2021-01-27,MP,69,131,2
2021-01-27,OH,39,878284,10931
2021-01-27,OK,40,379110,3388
2021-01-27,OR,41,140063,1936
2021-01-27,PA,42,824216,21105
2021-01-27,PR,72,125859,1794
2021-01-27,RI,44,113009,2135
2021-01-27,SC,45,427231,6673
2021-01-27,SD,46,107608,1739
2021-01-27,TN,47,701997,9230
2021-01-27,TX,48,2310785,36024
2021-01-27,UT,49,340684,1620
2021-01-27,VT,50,11379,172
2021-01-27,VI,78,2373,24
2021-01-27,VA,51,488553,6228
2021-01-27,WA,53,309604,4294
2021-01-27,WV,54,117775,1953
2021-01-27,WI,55,585600,6306
2021-01-27,WY,56,51368,596
2021-01-28,AL,1,452734,7340
2021-01-28,AK,2,53524,253
2021-01-28,AZ,4,745976,12861
2021-01-28,AR,5,290856,4784
2021-01-28,CA,6,3272726,39527
2021-01-28,CO,8,394668,5670
2021-01-28,CT,9,248765,7020
2021-01-28,DE,10,76495,1075
2021-01-28,DC,11,36132,902
2021-01-28,FL,12,1687586,26034
2021-01-28,GA,13,869165,13404
2021-01-28,GU,66,8541,130
2021-01-28,HI,15,25460,403
2021-01-28,ID,16,161863,1724
2021-01-28,IL,17,1119004,21074
2021-01-28,IN,18,623094,9879
2021-01-28,IA,19,317124,4532
2021-01-28,KS,20,275585,3718
2021-01-28,KY,21,359978,3863
2021-01-28,LA,22,394909,8743
2021-01-28,ME,23,38454,567
2021-01-28,MD,24,348925,7037
2021-01-28,MA,25,514134,14348
2021-01-28,MI,26,605152,15393
2021-01-28,MN,27,458701,6208
2021-01-28,MS,28,270476,5945
2021-01-28,MO,29,489451,7141
2021-01-28,MT,30,93018,1213
2021-01-28,NE,31,190585,2013
2021-01-28,NV,32,275138,4188
2021-01-28,NH,33,64258,1022
2021-01-28,NJ,34,681283,21301
2021-01-28,NM,35,171719,3228
2021-01-28,NY,36,1383112,42639
2021-01-28,NC,37,741583,9099
2021-01-28,ND,38,97330,1442
2021-01-28,MP,69,131,2
2021-01-28,OH,39,883716,11006
2021-01-28,OK,40,381430,3423
2021-01-28,OR,41,140783,1946
2021-01-28,PA,42,830295,21350
2021-01-28,PR,72,126156,1801
2021-01-28,RI,44,113754,2144
2021-01-28,SC,45,431169,6903
2021-01-28,SD,46,107795,1763
2021-01-28,TN,47,704464,9332
2021-01-28,TX,48,2330107,36434
2021-01-28,UT,49,342445,1620
2021-01-28,VT,50,11523,172
2021-01-28,VI,78,2384,24
2021-01-28,VA,51,493674,6308
2021-01-28,WA,53,312042,4328
2021-01-28,WV,54,118562,1983
2021-01-28,WI,55,587580,6339
2021-01-28,WY,56,51430,596
2021-01-29,AL,1,455582,7566
2021-01-29,AK,2,53705,253
2021-01-29,AZ,4,750787,13047
2021-01-29,AR,5,292563,4831
2021-01-29,CA,6,3292469,40192
2021-01-29,CO,8,395772,5694
2021-01-29,CT,9,250023,7046
2021-01-29,DE,10,76935,1078
2021-01-29,DC,11,36414,907
2021-01-29,FL,12,1698562,26253
2021-01-29,GA,13,875514,13557
2021-01-29,GU,66,8548,130
2021-01-29,HI,15,25599,404
2021-01-29,ID,16,162482,1727
2021-01-29,IL,17,1123152,21147
2021-01-29,IN,18,625730,9925
2021-01-29,IA,19,317689,4577
2021-01-29,KS,20,277623,3779
2021-01-29,KY,21,362123,3910
2021-01-29,LA,22,397276,8801
2021-01-29,ME,23,38813,570
2021-01-29,MD,24,350805,7076
2021-01-29,MA,25,517252,14444
2021-01-29,MI,26,607179,15401
2021-01-29,MN,27,459815,6236
2021-01-29,MS,28,272662,5983
2021-01-29,MO,29,491612,7162
2021-01-29,MT,30,93322,1228
2021-01-29,NE,31,190709,2020
2021-01-29,NV,32,276520,4225
2021-01-29,NH,33,64838,1036
2021-01-29,NJ,34,687269,21383
2021-01-29,NM,35,172798,3250
2021-01-29,NY,36,1396063,42825
2021-01-29,NC,37,749491,9213
2021-01-29,ND,38,97483,1444
2021-01-29,MP,69,131,2
2021-01-29,OH,39,888591,11073
2021-01-29,OK,40,384217,3471
2021-01-29,OR,41,141729,1956
2021-01-29,PA,42,839888,21524
2021-01-29,PR,72,126583,1812
2021-01-29,RI,44,114438,2154
2021-01-29,SC,45,435633,6942
2021-01-29,SD,46,107955,1768
2021-01-29,TN,47,708721,9374
2021-01-29,TX,48,2349047,36804
2021-01-29,UT,49,343962,1656
2021-01-29,VT,50,11658,172
2021-01-29,VI,78,2398,24
2021-01-29,VA,51,497912,6379
2021-01-29,WA,53,314033,4368
2021-01-29,WV,54,119467,2006
2021-01-29,WI,55,589384,6393
2021-01-29,WY,56,51690,596
2021-01-30,AL,1,455582,7566
2021-01-30,AK,2,53851,253
2021-01-30,AZ,4,756027,13111
2021-01-30,AR,5,294387,4838
2021-01-30,CA,6,3309997,40694
2021-01-30,CO,8,396120,5696
2021-01-30,CT,9,250023,7046
2021-01-30,DE,10,77551,1081
2021-01-30,DC,11,36662,909
2021-01-30,FL,12,1713581,26359
2021-01-30,GA,13,881740,13776
2021-01-30,GU,66,8555,130
2021-01-30,HI,15,25708,404
2021-01-30,ID,16,162762,1727
2021-01-30,IL,17,1126448,21213
2021-01-30,IN,18,628069,9967
2021-01-30,IA,19,319110,4651
2021-01-30,KS,20,277623,3779
2021-01-30,KY,21,365016,3967
2021-01-30,LA,22,397276,8801
2021-01-30,ME,23,39168,590
2021-01-30,MD,24,352902,7107
2021-01-30,MA,25,521360,14531
2021-01-30,MI,26,608532,15516
2021-01-30,MN,27,460887,6255
2021-01-30,MS,28,274190,6018
2021-01-30,MO,29,492665,7175
2021-01-30,MT,30,93793,1233
2021-01-30,NE,31,191569,2025
2021-01-30,NV,32,277560,4268
2021-01-30,NH,33,65362,1042
2021-01-30,NJ,34,692543,21455
2021-01-30,NM,35,173539,3267
2021-01-30,NY,36,1408955,42996
2021-01-30,NC,37,750117,9215
2021-01-30,ND,38,97587,1447
2021-01-30,MP,69,131,2
2021-01-30,OH,39,892781,11124
2021-01-30,OK,40,386590,3504
2021-01-30,OR,41,142417,1972
2021-01-30,PA,42,844519,21658
2021-01-30,PR,72,127021,1823
2021-01-30,RI,44,114438,2154
2021-01-30,SC,45,439785,7014
2021-01-30,SD,46,108070,1775
2021-01-30,TN,47,710748,9483
2021-01-30,TX,48,2362817,37096
2021-01-30,UT,49,345430,1664
2021-01-30,VT,50,11831,173
2021-01-30,VI,78,2398,24
2021-01-30,VA,51,502221,6449
2021-01-30,WA,53,315448,4368
2021-01-30,WV,54,120340,2015
2021-01-30,WI,55,590997,6433
2021-01-30,WY,56,51704,596
2021-01-31,AL,1,459639,7688
2021-01-31,AK,2,53985,253
2021-01-31,AZ,4,758576,13120
2021-01-31,AR,5,295268,4868
2021-01-31,CA,6,3323967,40928
2021-01-31,CO,8,397138,5711
2021-01-31,CT,9,250023,7046
2021-01-31,DE,10,78071,1090
2021-01-31,DC,11,36872,913
2021-01-31,FL,12,1721369,26478
2021-01-31,GA,13,885249,13778
2021-01-31,GU,66,8556,130
2021-01-31,HI,15,25786,407
2021-01-31,ID,16,162762,1727
2021-01-31,IL,17,1128505,21242
2021-01-31,IN,18,629793,9974
2021-01-31,IA,19,319408,4901
2021-01-31,KS,20,277633,3779
2021-01-31,KY,21,366857,3977
2021-01-31,LA,22,400626,8859
2021-01-31,ME,23,39324,590
2021-01-31,MD,24,354649,7127
2021-01-31,MA,25,524025,14577
2021-01-31,MI,26,608600,15516
2021-01-31,MN,27,461875,6268
2021-01-31,MS,28,275001,6045
2021-01-31,MO,29,493431,7176
2021-01-31,MT,30,93961,1234
2021-01-31,NE,31,191763,2025
2021-01-31,NV,32,278460,4271
2021-01-31,NH,33,65695,1057
2021-01-31,NJ,34,696831,21484
2021-01-31,NM,35,174064,3285
2021-01-31,NY,36,1420164,43178
2021-01-31,NC,37,759955,9381
2021-01-31,ND,38,97655,1447
2021-01-31,MP,69,131,2
2021-01-31,OH,39,895792,11178
2021-01-31,OK,40,389472,3547
2021-01-31,OR,41,142417,1972
